,Time,Open,High,Low,Close,Volume,HLC3,ESA,DE,CI,wt1,wt2,wtVwap,wtOversold,wtOverbought,wtCross,wtCrossUp,wtCrossDown,wtCrosslast,wtCrossUplast,wtCrossDownlast,Buy,Sell
218,2022-01-13 22:35:00,42752.4,42752.4,42541.44,42543.36,316526.0592873522,42612.4,42758.83712987997,48.89724633164109,-199.65286509424348,-21.875882050870903,4.258633320362328,-26.13451537123323,False,False,False,False,True,False,False,True,False,False
219,2022-01-13 22:40:00,42541.45,42616.33,42481.23,42612.16,162850.4330152353,42569.90666666667,42721.05103723731,69.346671179441,-145.30317317326873,-40.86469606970134,-17.431124115125144,-23.433571954576195,False,False,False,False,True,False,False,True,False,False
220,2022-01-13 22:45:00,42615.7,42615.7,42491.07,42570.82,281277.048676287,42559.19666666666,42688.68016312318,81.37403623485604,-106.08092576589578,-50.89796217680818,-37.87951343246015,-13.018448744348028,False,False,False,False,True,False,False,True,False,False
221,2022-01-13 22:50:00,42562.24,42598.77,42562.24,42598.77,94758.7544369786,42586.59333333333,42668.26279716521,81.43312175426091,-66.86015229227628,-53.35368373303404,-48.372113993181195,-4.981569739852844,False,False,False,False,True,True,True,False,False,False
222,2022-01-13 22:55:00,42598.77,42634.0,42592.38,42592.38,199934.0189076618,42606.253333333334,42655.86090439884,75.06801161650992,-44.05566809551281,-51.923219788800004,-52.05828856621408,0.13506877741407664,False,False,True,True,False,False,True,False,False,False
223,2022-01-13 23:00:00,42592.38,42675.21,42530.01,42674.61,155126.51323598193,42626.61,42650.01072351907,64.73455399702253,-24.099157841986774,-47.64259487390566,-50.973166131913246,3.3305712580075877,False,False,False,True,False,False,True,False,False,False
224,2022-01-13 23:05:00,42683.42,42684.78,42627.78,42667.9,227938.4860539398,42660.15333333333,42652.03924548192,53.41046076789907,10.127963367408304,-38.754816682934276,-46.10687711521333,7.352060432279053,False,False,False,True,False,False,True,False,False,False
225,2022-01-13 23:10:00,42663.16,42705.91,42637.43,42653.14,157203.6281614072,42665.49333333333,42654.73006305221,44.88102267054411,15.987856545565938,-30.332866955472706,-38.91009283743756,8.577225881964853,False,False,False,True,False,True,False,True,False,False
226,2022-01-13 23:15:00,42660.0,42660.77,42569.54,42580.0,53439.49797854,42603.43666666667,42644.471383775104,44.11176155812247,-62.01629022736982,-35.2072397665338,-34.7649744683136,-0.44226529822019955,False,False,True,False,True,False,False,True,False,False
227,2022-01-13 23:20:00,42573.88,42678.95,42547.76,42645.85,93489.214654697,42624.18666666667,42640.41444035342,38.534963983848876,-28.07454496572005,-34.10990210487015,-33.2166696089589,-0.8932324959112492,False,False,False,False,True,True,True,False,False,False
228,2022-01-13 23:25:00,42646.66,42666.46,42606.09,42621.81,133419.6905971328,42631.45333333333,42638.62221894941,32.26174831029436,-14.814005215765663,-31.14130258346946,-33.486148151624484,2.344845568155023,False,False,True,True,False,False,True,False,False,False
229,2022-01-13 23:30:00,42629.01,42694.99,42593.26,42694.99,92950.45728792,42661.079999999994,42643.11377515953,29.402643616328255,40.73607592320169,-20.083244351673898,-28.44481634667118,8.36157199499728,False,False,False,True,False,False,True,False,False,False
230,2022-01-13 23:35:00,42694.99,42705.92,42654.93,42705.92,52493.4119835468,42688.92333333333,42652.275686794295,30.851644200869995,79.191125763952,-4.810264333885296,-18.67827042300956,13.868006089124265,False,False,False,True,False,False,True,False,False,False
231,2022-01-13 23:40:00,42707.45,42735.36,42633.68,42662.71,269347.14327253215,42677.25,42657.270549435445,28.677205473607,46.44676316861499,3.0754322049609026,-7.2726921601994405,10.348124365160343,False,False,False,True,False,True,False,True,False,False
232,2022-01-13 23:45:00,42673.9,42673.9,42598.61,42637.82,193465.542836205,42636.77666666667,42653.17177288169,26.22078562188868,-41.68475715268434,-3.8107507731383663,-1.8485276340209296,-1.9622231391174367,False,False,True,False,True,False,False,True,False,False
233,2022-01-13 23:50:00,42644.36,42652.42,42524.28,42524.3,43620.9242205952,42567.0,42635.93741830535,34.764112158581234,-132.20035265272807,-23.56299721615217,-8.099438594776553,-15.463558621375617,False,False,False,False,True,False,False,True,False,False
234,2022-01-13 23:55:00,42524.29,42577.14,42500.0,42575.09,198886.40717561284,42550.74333333333,42618.89860131095,41.44234332238927,-109.6386972255668,-36.80541260221596,-21.393053530502176,-15.412359071713784,False,False,False,False,True,False,False,True,False,False
235,2022-01-14 00:00:00,42561.61,42611.91,42376.82,42425.73,277044.93315647385,42471.48666666667,42589.4162143821,56.739784200997434,-138.5618567008426,-52.46025015585083,-37.609553324739665,-14.850696831111165,False,False,False,False,True,False,False,True,False,False
236,2022-01-14 00:05:00,42430.39,42575.95,42403.71,42575.95,206100.5679099296,42518.53666666667,42575.24030483901,56.73255499526688,-66.63268638506334,-54.640624960345065,-47.96876257280396,-6.671862387541104,False,False,False,False,True,True,True,False,False,False
237,2022-01-14 00:10:00,42568.55,42669.28,42512.61,42669.28,213485.87391453056,42617.056666666664,42583.60357720454,52.07666188863756,42.825440096573324,-39.64584572081915,-48.915573612338356,9.269727891519203,False,False,True,True,False,False,True,False,False,False
238,2022-01-14 00:15:00,42660.55,42737.74,42660.55,42699.11,243459.89284323584,42699.13333333334,42606.70952843031,60.14609049151642,102.4436824269492,-17.785918313470177,-37.357462998211474,19.571544684741298,False,False,False,True,False,False,True,False,False,False
239,2022-01-14 00:20:00,42678.97,42720.99,42557.8,42562.82,226747.0882252347,42613.87,42608.14162274425,49.262547844363006,7.752173481901152,-13.856981114182279,-23.762915049490545,9.905933935308266,False,False,False,True,False,True,False,True,False,False
240,2022-01-14 00:25:00,42572.3,42605.65,42482.76,42496.0,843769.245330112,42528.136666666665,42592.14063152873,52.21083124790359,-81.72501545789358,-24.29821716706094,-18.647038864904474,-5.651178302156467,False,False,True,False,True,False,False,True,False,False
241,2022-01-14 00:30:00,42513.95,42607.64,42504.88,42607.64,165556.4281903057,42573.386666666665,42588.38983855632,44.769299376254295,-22.34145884000559,-23.99717742443704,-20.717458568560094,-3.279718855876947,False,False,False,False,True,True,True,False,False,False
242,2022-01-14 00:35:00,42609.84,42688.41,42605.15,42683.72,155374.72507902174,42659.09333333333,42602.530537511724,47.127998665324725,80.01301055773952,-7.995610042563722,-18.763668211353913,10.76805816879019,False,False,True,True,False,False,True,False,False,False
243,2022-01-14 00:40:00,42683.71,42754.16,42654.4,42745.65,167953.1876151857,42718.07,42625.638430009385,56.18871293038272,109.66801595323543,10.106486264482303,-7.295433734172829,17.40191999865513,False,False,False,True,False,False,True,False,False,False
244,2022-01-14 00:45:00,42741.99,42741.99,42658.51,42672.61,179574.0602125395,42691.03666666667,42638.71807734084,55.414688209471564,62.941903451131736,18.23501198550529,6.781962735807948,11.453049249697344,False,False,False,True,False,False,True,False,False,False
245,2022-01-14 00:50:00,42669.64,42735.85,42651.28,42734.4,135898.474762299,42707.176666666666,42652.40979520601,55.285124859708304,66.04172050454417,25.589890219203582,17.977129489730384,7.612760729473198,False,False,False,True,False,False,True,False,False,False
246,2022-01-14 00:55:00,42740.89,42782.98,42734.8,42758.15,154211.20673537374,42758.64333333333,42673.65650283148,61.22546598813736,92.53973993797509,35.88986709901458,26.57158976790781,9.31827733110677,False,False,False,True,False,False,True,False,False,False
247,2022-01-14 01:00:00,42758.16,42768.21,42679.79,42768.19,209615.83769155666,42738.73,42686.671202265185,59.39213233747362,58.43512228074697,39.35836789620418,33.61270840480744,5.7456594913967365,False,False,False,True,False,False,True,False,False,False
248,2022-01-14 01:05:00,42768.19,42774.9,42709.67,42729.96,97154.9860010595,42738.176666666666,42696.97229514548,55.75458017421569,49.26874335397871,40.88304104355411,38.710425346257615,2.172615697296493,False,False,False,True,False,True,False,True,False,False
249,2022-01-14 01:10:00,42739.02,42755.67,42688.55,42692.39,170731.934854,42712.20333333333,42700.01850278306,47.0406302494269,17.268519413484654,37.250037715851114,39.16381555186979,-1.9137778360186743,False,False,True,False,True,False,False,True,False,False
250,2022-01-14 01:15:00,42692.38,42720.0,42644.77,42718.76,143816.2350489928,42694.51,42698.91680222645,38.51386464483099,-7.628079337291798,30.34571201536759,36.15959692492426,-5.81388490955667,False,False,False,False,True,False,False,True,False,False
251,2022-01-14 01:20:00,42712.38,42716.73,42643.71,42655.03,224899.3283494688,42671.823333333334,42693.49810844783,35.14604673876359,-41.11372804951106,19.35195200538626,28.982567245534977,-9.630615240148718,False,False,False,False,True,False,False,True,False,False
252,2022-01-14 01:25:00,42655.03,42689.54,42624.47,42624.47,179999.8274598321,42646.16,42684.03048675827,35.690934742663615,-70.73782559691972,5.491986220416106,18.396550080389975,-12.90456385997387,False,False,False,False,True,False,False,True,False,False
253,2022-01-14 01:30:00,42624.47,42642.64,42580.32,42637.77,172985.4406721487,42620.243333333325,42671.273056073274,38.758692342120824,-87.7733821865697,-8.856531996043252,5.329135409919695,-14.185667405962946,False,False,False,False,True,False,False,True,False,False
254,2022-01-14 01:35:00,42639.1,42681.12,42639.1,42680.91,217664.27895494946,42667.043333333335,42670.42711152529,31.683709512088136,-7.119911660315307,-8.589359636700491,-3.9846351374425555,-4.6047244992579355,False,False,False,False,True,False,False,True,False,False
255,2022-01-14 01:40:00,42680.91,42683.89,42555.33,42570.86,38766.4983641912,42603.36,42657.013689220235,36.07770545371747,-99.1446814507366,-22.520947608090662,-13.32227974694481,-9.198667861145852,False,False,False,False,True,False,False,True,False,False
256,2022-01-14 01:45:00,42558.11,42642.35,42545.82,42630.93,308900.71052565734,42606.36666666667,42646.88428470952,36.96568797154467,-73.07248111463609,-30.29810660909765,-20.46947128462961,-9.828635324468042,False,False,False,False,True,False,False,True,False,False
257,2022-01-14 01:50:00,42624.55,42644.33,42595.77,42644.33,757570.795426084,42628.14333333333,42643.13609443429,32.57110259742679,-30.687245043074313,-30.357974060478675,-27.725676092555673,-2.6322979679230016,False,False,False,False,True,False,False,True,False,False
258,2022-01-14 01:55:00,42637.98,42640.36,42549.81,42590.95,199213.52721008135,42593.706666666665,42633.25020888077,33.965590520761786,-77.61490694517323,-37.62827142735476,-32.761450698977036,-4.866820728377725,False,False,False,False,True,False,False,True,False,False
259,2022-01-14 02:00:00,42588.29,42596.75,42522.55,42586.75,215114.24574464906,42568.683333333334,42620.33683377129,37.50317250420039,-91.82067718345616,-45.96556462060113,-37.98393670281153,-7.981627917789595,False,False,False,False,True,False,False,True,False,False
260,2022-01-14 02:05:00,42581.69,42600.14,42528.76,42528.76,159712.2817960802,42552.55333333334,42606.7801336837,40.84789807343295,-88.5019840398785,-52.5096291466438,-45.36782173153324,-7.141807415110563,False,False,False,False,True,False,False,True,False,False
261,2022-01-14 02:10:00,42528.75,42528.75,42482.76,42486.96,129793.8191181498,42499.49,42585.322106946966,49.84473984813987,-114.79928434905277,-62.09265302393749,-53.52261559706081,-8.570037426876674,True,False,False,False,True,False,False,True,False,False
262,2022-01-14 02:15:00,42486.0,42500.73,42434.27,42486.74,113269.8756236762,42473.91333333333,42563.04035222424,57.701195656694125,-102.9753576467656,-68.38229988898797,-60.99486068652309,-7.387439202464883,True,False,False,False,True,True,True,False,False,False
263,2022-01-14 02:20:00,42480.01,42557.27,42480.01,42534.43,501755.5248190196,42523.90333333333,42555.21294844606,52.4228795479017,-39.816730637141816,-63.98759692716549,-64.82084994669698,0.8332530195314902,True,False,True,True,False,False,True,False,True,False
264,2022-01-14 02:25:00,42528.27,42627.23,42518.9,42627.23,206771.204500854,42591.12,42562.39435875685,47.683431886951865,40.16159646570099,-47.964644097493725,-60.1115136378824,12.146869540388678,True,False,False,True,False,False,True,False,False,False
265,2022-01-14 02:30:00,42627.22,42634.66,42533.63,42599.42,265887.956768303,42589.23666666667,42567.762820338816,42.441514775132575,33.73088266937074,-35.39610151797611,-49.11611418087845,13.720012662902334,False,False,False,True,False,False,True,False,False,False
266,2022-01-14 02:35:00,42599.42,42677.85,42599.42,42635.56,153083.46731022614,42637.60999999999,42581.732256271054,45.128760565893884,82.54565090090061,-17.251216530456617,-33.53732071530882,16.286104184852206,False,False,False,True,False,False,True,False,False,False
267,2022-01-14 02:40:00,42647.48,42709.34,42645.33,42700.9,208369.3832820759,42685.19,42602.42380501684,52.6562474493471,104.78806598435415,1.5240577025911932,-17.04108678194719,18.565144484538383,False,False,False,True,False,False,True,False,False,False
268,2022-01-14 02:45:00,42700.91,42711.77,42670.34,42701.9,255073.7618923865,42694.66999999999,42620.873044013475,56.88438915678088,86.48764869757363,14.595379394126955,-0.3772598112461658,14.97263920537312,False,False,False,True,False,False,True,False,False,False
269,2022-01-14 02:50:00,42703.78,42721.93,42670.29,42675.5,78716.7402325558,42689.24,42634.54643521078,56.44622428326808,64.59666167069543,22.287884359752873,12.802440485490331,9.485443874262542,False,False,False,True,False,False,True,False,False,False
270,2022-01-14 02:55:00,42691.05,42731.5,42686.48,42721.32,193441.731322372,42713.100000000006,42650.25714816863,57.72554979288927,72.57658819112721,30.024608026118155,22.302623926665984,7.721984099452172,False,False,False,True,False,False,True,False,False,False
271,2022-01-14 03:00:00,42718.87,42742.16,42672.48,42687.64,136602.74154680825,42700.76,42660.357718534906,54.260896127330646,49.639530919020906,33.042288471180115,28.451593619017036,4.590694852163079,False,False,False,True,False,False,True,False,False,False
272,2022-01-14 03:05:00,42687.64,42698.95,42651.93,42696.52,150165.50818837126,42682.46666666667,42664.77950816126,46.94614860294662,25.116946447161556,31.823005082869564,31.629967193389266,0.19303788948029776,False,False,False,True,False,True,False,True,False,False
273,2022-01-14 03:10:00,42696.52,42696.52,42594.51,42618.82,234953.74706147605,42636.61666666667,42659.14693986234,42.0629735214911,-35.708797721520526,21.433496959117242,28.766263504388963,-7.332766545271721,False,False,True,False,True,False,False,True,False,False
274,2022-01-14 03:15:00,42614.07,42637.35,42584.71,42619.71,529529.750057089,42613.92333333333,42650.10221855654,40.88615586183403,-58.99125585926035,9.060458063982228,20.772320035323002,-11.711861971340774,False,False,False,False,True,False,False,True,False,False
275,2022-01-14 03:20:00,42616.37,42648.79,42587.67,42646.03,140150.17579391,42627.496666666666,42645.581108178565,36.32581299184704,-33.18933107972546,2.5604905034118133,11.018148508837086,-8.457658005425273,False,False,False,False,True,False,False,True,False,False
276,2022-01-14 03:25:00,42646.03,42656.19,42634.75,42647.54,239932.7412781426,42646.16,42645.69688654286,29.153273084906907,1.0590313611273439,2.3294967892142027,4.650148452202738,-2.3206516629885354,False,False,False,False,True,True,True,False,False,False
277,2022-01-14 03:30:00,42651.62,42736.34,42651.61,42717.18,74321.10318889,42701.71,42656.89950923428,32.28471662106912,92.5318963183434,16.20678902446485,7.032258772363612,9.174530252101238,False,False,True,True,False,False,True,False,False,False
278,2022-01-14 03:35:00,42714.15,42716.33,42678.27,42701.31,142550.8446757916,42698.636666666665,42665.24694072076,32.5057184860362,68.47969629353689,24.248774758168242,14.261686857282422,9.98708790088582,False,False,False,True,False,False,True,False,False,False
279,2022-01-14 03:40:00,42701.31,42701.31,42652.1,42659.49,129644.1569644452,42670.96666666667,42666.39088590995,26.91973094017309,11.331913053885849,22.261565265201718,20.905709682611594,1.3558555825901237,False,False,False,True,False,False,True,False,False,False
280,2022-01-14 03:45:00,42659.49,42707.19,42659.49,42707.0,112936.08939055775,42691.22666666666,42671.35804206129,25.509509673212353,51.92475240252209,26.82513251709716,24.445157513489033,2.379975003608127,False,False,False,True,False,False,True,False,False,False
281,2022-01-14 03:50:00,42707.0,42707.0,42688.86,42703.24,54064.2668086845,42699.700000000004,42677.026433649036,24.94232100876349,60.60266362274164,32.02167576411939,27.036124515472746,4.98555124864664,False,False,False,True,False,True,False,True,False,False
282,2022-01-14 03:55:00,42704.57,42742.52,42641.8,42644.93,108553.5236258812,42676.416666666664,42676.90448025256,20.051419524190038,-1.6218754830390643,26.845744803018086,28.564184361411534,-1.7184395583934489,False,False,True,False,True,False,False,True,False,False
283,2022-01-14 04:00:00,42636.92,42663.91,42629.51,42634.22,70201.77358667598,42642.54666666667,42670.03291753538,21.53838579309497,-85.07678997784681,9.626893298269637,22.831437955135694,-13.204544656866057,False,False,False,False,True,False,False,True,False,False
284,2022-01-14 04:05:00,42634.22,42727.68,42634.22,42719.61,72769.4484965038,42693.83666666666,42674.793667361635,21.039308495481475,60.341017732331096,17.42906628812525,17.96723479647098,-0.5381685083457306,False,False,False,False,True,True,True,False,False,False
285,2022-01-14 04:10:00,42719.61,42800.0,42719.61,42758.05,219504.5451352861,42759.22,42691.678933889314,30.3396600185226,148.41094916566357,37.58012519236192,21.545361592918926,16.034763599442993,False,False,True,True,False,False,True,False,False,False
286,2022-01-14 04:15:00,42755.03,42800.0,42740.65,42794.7,61296.1131088135,42778.45,42709.033147111455,38.15509859252649,121.28890668037545,50.458399267440925,35.15586358264269,15.302535684798237,False,False,False,True,False,False,True,False,False,False
287,2022-01-14 04:20:00,42796.21,42841.43,42752.55,42817.9,227151.7365328435,42803.96,42728.01851768917,45.71237533618738,110.75262333569614,59.73443373948019,49.257652733094325,10.476781006385863,False,False,False,True,False,False,True,False,False,False
288,2022-01-14 04:25:00,42812.77,42816.8,42764.46,42764.46,263058.0411581554,42781.90666666667,42738.79614748467,45.19200410535039,63.59608671997872,60.32853419801843,56.840455734979834,3.4880784630385975,False,True,False,True,False,True,False,True,False,False
289,2022-01-14 04:30:00,42758.2,42758.2,42700.0,42719.52,281012.2112506264,42725.90666666667,42736.21825132107,38.21592021516079,-17.98828794622203,48.27979232967375,56.11425342239078,-7.834461092717035,False,True,True,False,True,False,False,True,False,True
290,2022-01-14 04:35:00,42723.16,42773.45,42723.16,42773.45,37375.1865802562,42756.68666666667,42740.31193439019,33.84768262742377,32.2518037777643,45.81394793707229,51.47409148825481,-5.660143551182514,False,False,False,False,True,False,False,True,False,False
291,2022-01-14 04:40:00,42780.71,42782.7,42728.6,42764.37,127172.3544249804,42758.556666666664,42743.96088084549,29.997303266174384,32.437995490604344,43.756109099154145,45.94994978863338,-2.193840689479238,False,False,False,False,True,False,False,True,False,False
292,2022-01-14 04:45:00,42764.38,42796.07,42733.95,42743.88,90983.08320724187,42757.96666666667,42746.76203800972,26.23876834432865,28.468380603613017,41.4041508690709,43.65806930176577,-2.2539184326948742,False,False,False,False,True,False,False,True,False,False
293,2022-01-14 04:50:00,42744.79,42769.15,42733.44,42749.21,62216.57666172,42750.6,42747.52963040778,21.605088593906967,9.474217393662627,36.49185341131578,40.55070445984693,-4.058851048531153,False,False,False,False,True,False,False,True,False,False
294,2022-01-14 04:55:00,42748.44,42748.44,42680.01,42683.97,32520.9113848,42704.14000000001,42738.851704326225,24.226411740369326,-95.52027954234046,16.182294495368666,31.35943292525177,-15.177138429883104,False,False,False,False,True,False,False,True,False,False
295,2022-01-14 05:00:00,42683.98,42734.21,42669.17,42669.18,70188.70735710446,42690.85333333333,42729.252030127645,27.060868751158033,-94.59833470835297,-0.8608792282808171,17.271089559467868,-18.131968787748683,False,False,False,False,True,False,False,True,False,False
296,2022-01-14 05:05:00,42672.94,42698.74,42648.31,42678.75,118149.10903116,42675.26666666666,42718.454957435446,30.286353154683063,-95.06655918196422,-15.354060759616727,-0.01088183084296901,-15.343178928773758,False,False,False,False,True,False,False,True,False,False
297,2022-01-14 05:10:00,42680.88,42755.81,42680.88,42739.82,73111.12983427635,42725.503333333334,42719.86463261503,25.356822667407958,14.82494025971465,-10.711137525873438,-8.975359171257004,-1.7357783546164338,False,False,False,False,True,True,True,False,False,False
298,2022-01-14 05:15:00,42739.82,42811.43,42729.43,42811.43,44193.4655314105,42784.09666666667,42732.711039425354,30.56258358218991,112.0883145739949,8.181085874106307,-5.96137080379463,14.142456677900936,False,False,True,True,False,False,True,False,False,False
299,2022-01-14 05:20:00,42811.43,42827.53,42775.01,42775.69,136967.7822567731,42792.74333333334,42744.717498206955,34.05523389102868,94.01557340654064,21.386391648326974,6.285446665519938,15.100944982807036,False,False,False,True,False,False,True,False,False,False
300,2022-01-14 05:25:00,42773.6,42846.21,42773.6,42790.22,153012.7108737045,42803.34333333333,42756.44266523223,36.624320733043234,85.37253781526421,31.230414135548088,20.26596388599378,10.964450249554307,False,False,False,True,False,False,True,False,False,False
301,2022-01-14 05:30:00,42790.22,42790.22,42744.59,42751.61,116517.628451721,42762.14,42757.58213218579,30.211030149276972,10.057844859291153,27.973095785354715,26.863300523076585,1.10979526227813,False,False,False,True,False,False,True,False,False,False
302,2022-01-14 05:35:00,42751.61,42834.78,42750.0,42814.11,94024.6259795633,42799.63,42765.99170574863,30.896482969694873,72.58279048429972,34.836125739038565,31.346545219980445,3.4895805190581193,False,False,False,True,False,False,True,False,False,False
303,2022-01-14 05:40:00,42814.11,42817.21,42762.22,42768.5,59375.24452551735,42782.64333333333,42769.32203126557,27.381446789308885,32.43388895229655,34.46655084877056,32.42525745772127,2.0412933910492868,False,False,False,True,False,False,True,False,False,False
304,2022-01-14 05:45:00,42768.49,42817.28,42759.3,42809.89,30574.99442993465,42795.49,42774.55562501246,26.09203242895524,53.48855068954318,37.39301236273558,35.56522965018156,1.8277827125540256,False,False,False,True,False,False,True,False,False,False
305,2022-01-14 05:50:00,42809.89,42897.67,42809.89,42840.52,141868.09600769484,42849.35999999999,42789.516500009966,32.84232594116966,121.47637390690046,50.32891413876095,40.72949245008902,9.599421688671931,False,False,False,True,False,False,True,False,False,False
306,2022-01-14 05:55:00,42843.95,42904.28,42829.75,42899.0,50929.70892874655,42877.676666666666,42807.14853334131,40.37948741800749,116.44218031670923,60.5001858584453,49.40737078664727,11.092815071798029,False,False,False,True,False,False,True,False,False,False
307,2022-01-14 06:00:00,42898.66,42912.21,42823.55,42833.03,56975.9818979735,42856.263333333336,42816.97149333971,40.161957933130864,65.22231819315965,61.22666775609366,57.35192258443329,3.874745171660372,False,True,False,True,False,True,False,True,False,False
308,2022-01-14 06:05:00,42820.63,42849.86,42807.61,42807.61,73513.1367311081,42821.693333333336,42817.91586133844,32.885060745483464,7.6579291817438575,52.98532336003984,58.23739232485959,-5.252068964819749,False,True,True,False,True,False,False,True,False,True
309,2022-01-14 06:10:00,42810.39,42861.91,42797.29,42841.95,124403.29140187925,42833.71666666667,42821.076022404086,28.836177448903012,29.22404049561261,49.32974138089719,54.513910832343555,-5.184169451446365,False,True,False,False,True,True,True,False,False,False
310,2022-01-14 06:15:00,42841.95,42959.7,42841.95,42919.76,177804.3323109844,42907.136666666665,42838.2881512566,36.83864504113512,124.59472986078481,60.90897037780298,54.40801170624667,6.500958671556312,False,True,True,True,False,False,True,False,False,False
311,2022-01-14 06:20:00,42916.32,42968.39,42863.17,42877.56,235239.79116265776,42903.04,42851.23852100528,39.831211831851945,86.70165365693607,64.87707549766961,58.37192908545658,6.50514641221303,False,True,False,True,False,False,True,False,False,False
312,2022-01-14 06:25:00,42875.79,42930.57,42841.8,42903.56,131577.35213952395,42891.97666666666,42859.38615013756,38.3830727713024,56.6057104100516,63.60455779188222,63.130201222451596,0.47435656943062554,False,True,False,True,False,True,False,True,False,False
313,2022-01-14 06:30:00,42897.94,42949.98,42880.04,42880.04,559294.8025324619,42903.35333333333,42868.179586776714,37.74120752836561,62.13146294658162,63.37792781568213,63.953187035077974,-0.5752592193958463,False,True,True,False,True,False,False,True,False,True
314,2022-01-14 06:35:00,42880.0,42880.0,42824.94,42829.97,99943.15363499316,42844.97,42863.53766942137,33.906499906966275,-36.50759091878249,48.0109249334568,58.33113684700704,-10.320211913550239,False,True,False,False,True,False,False,True,False,False
315,2022-01-14 06:40:00,42829.96,42851.11,42823.71,42836.76,36688.83556661735,42837.193333333336,42858.26880220377,31.340293699659583,-44.831464296204594,33.727480436585815,48.372111061908235,-14.64463062532242,False,False,False,False,True,False,False,True,False,False
316,2022-01-14 06:45:00,42842.86,42861.34,42806.14,42831.28,253570.261142662,42832.92,42853.19904176302,29.128043312332466,-46.41355765090268,21.398089961587583,34.37883177721006,-12.980741815622476,False,False,False,False,True,False,False,True,False,False
317,2022-01-14 06:50:00,42830.18,42843.14,42788.23,42794.19,180761.834495888,42808.52,42844.26323341042,30.451081331950625,-78.25279507763574,6.06718457093784,20.397584989703734,-14.330400418765894,False,False,False,False,True,False,False,True,False,False
318,2022-01-14 06:55:00,42795.85,42856.53,42795.85,42820.73,133880.5607336069,42824.37,42840.28458672834,27.543782411227877,-38.519489905761795,-0.7923038100928732,8.890990240810842,-9.683294050903715,False,False,False,False,True,False,False,True,False,False
319,2022-01-14 07:00:00,42820.73,42850.53,42784.34,42821.21,287477.86093444534,42818.69333333333,42835.966336049336,25.48962647218368,-45.17655508436361,-7.620650159980681,-0.7819231330452473,-6.838727026935433,False,False,False,False,True,True,True,False,False,False
320,2022-01-14 07:05:00,42821.22,42895.58,42818.43,42895.58,40704.9314779941,42869.863333333335,42842.74573550614,25.815220743185563,70.0299979276149,4.3256033919571015,-1.3624501927054935,5.688053584662595,False,False,True,True,False,False,True,False,False,False
321,2022-01-14 07:10:00,42895.58,42895.58,42824.45,42824.46,54791.9253409626,42848.16333333333,42843.82925507158,21.51899224689894,13.42714135812444,5.725840002136692,0.8102644113710283,4.915575590765664,False,False,False,True,False,False,True,False,False,False
322,2022-01-14 07:15:00,42826.9,42863.61,42811.16,42860.34,45443.30672770675,42845.03666666667,42844.0707373906,17.408379652733114,3.6990970070675138,5.414033387510664,5.155158927201477,0.2588744603091877,False,False,False,True,False,False,True,False,False,False
323,2022-01-14 07:20:00,42855.47,42872.77,42832.7,42868.98,39902.2887138582,42858.15,42846.88658991248,16.179385739690904,46.4105385653009,11.721188030247623,7.620353806631651,4.100834223615972,False,False,False,True,False,False,True,False,False,False
324,2022-01-14 07:25:00,42859.4,42874.25,42835.73,42863.05,16351.88509725915,42857.67666666667,42849.04460526332,14.6699208724235,39.2279389390137,15.952995862365482,11.029405760041248,4.923590102324233,False,False,False,True,False,True,False,True,False,False
325,2022-01-14 07:30:00,42863.05,42874.25,42768.05,42771.86,74953.33560700025,42804.72,42840.17968421066,18.82787354007122,-125.55740521340523,-5.817835072368476,7.285449606748201,-13.103284679116676,False,False,True,False,True,False,False,True,False,False
326,2022-01-14 07:35:00,42769.13,42790.56,42680.05,42713.19,402018.38727744145,42727.933333333334,42817.7304140352,33.0217149724299,-181.28895037066152,-32.813391272105875,-7.559410160702966,-25.253981111402908,False,False,False,False,True,False,False,True,False,False
327,2022-01-14 07:40:00,42701.91,42725.22,42651.01,42677.98,218666.8986507776,42684.73666666667,42791.1316645615,47.69637155690981,-148.71151888759823,-50.643872443720085,-29.75836626273149,-20.885506180988596,False,False,False,False,True,False,False,True,False,False
328,2022-01-14 07:45:00,42673.4,42716.79,42661.67,42704.28,176577.80683464,42694.246666666666,42771.75466498253,53.65869690870082,-96.29752836741838,-57.66751181659674,-47.04159184414092,-10.625919972455826,False,False,False,False,True,False,False,True,False,False
329,2022-01-14 07:50:00,42704.29,42704.29,42605.27,42635.6,111775.12431066715,42648.386666666665,42747.08106531936,62.665837257499994,-104.99543076094433,-64.94873011572714,-57.75337145868133,-7.195358657045816,True,False,False,False,True,False,False,True,False,False
330,2022-01-14 07:55:00,42638.54,42664.41,42600.01,42649.45,108377.384222705,42637.95666666667,42725.25618558883,67.59257359043093,-86.10365930744169,-68.20333460676015,-63.60652551302801,-4.596809093732141,True,False,False,False,True,False,False,True,False,False
331,2022-01-14 08:00:00,42655.71,42716.16,42541.45,42559.47,885729.8032521826,42605.693333333336,42701.34361513773,73.20411523322385,-87.1082921132321,-71.11178960775584,-68.08795144341438,-3.0238381643414556,True,False,False,False,True,False,False,True,False,False
332,2022-01-14 08:05:00,42557.57,42557.57,42459.18,42485.61,439129.72148672416,42500.78666666667,42661.23222544352,90.65240394194976,-117.9932370240628,-78.32431997949537,-72.54648139800379,-5.777838581491579,True,False,False,False,True,False,False,True,False,False
