,0,1,2,3,4,5
101,1642332360000,42960.44,42977.91,42954.87,42977.91,790.559978
102,1642332420000,42976.5,42979.51,42963.52,42963.52,2904.949321
103,1642332480000,42967.3,42967.3,42934.58,42950.03,3178.311577
104,1642332540000,42961.78,42981.49,42961.78,42978.1,2618.8428172295
105,1642332600000,42974.87,42989.56,42952.5,42952.5,17841.16081696
106,1642332660000,42947.1,42957.1,42930.2,42933.97,39417.8160803
107,1642332720000,42933.97,42962.87,42933.97,42962.87,105496.424425
108,1642332780000,42959.55,42969.02,42959.55,42969.02,1560.5413634808
109,1642332840000,42975.21,42984.92,42975.21,42984.92,48164.905857
110,1642332900000,42982.38,42987.36,42971.58,42986.41,2987.13158748
111,1642332960000,42986.42,42999.99,42972.4,42973.21,63044.141583025
112,1642333020000,42971.77,42971.77,42964.69,42964.69,1072.67828754
113,1642333080000,42964.69,42968.08,42964.69,42968.08,5128.60339647935
114,1642333140000,42970.72,42977.79,42970.72,42977.79,15697.27603188
115,1642333200000,42979.28,42984.5,42968.26,42968.68,11286.07491552
116,1642333260000,42968.68,42986.41,42968.67,42986.41,9974.4892368
117,1642333320000,42994.06,43030.95,42994.06,43030.95,13671.86977621685
118,1642333380000,43031.92,43035.68,43018.99,43031.93,4491.798515
119,1642333440000,43031.93,43035.64,43007.97,43007.97,42657.37868409
120,1642333500000,43004.06,43036.73,43004.06,43023.23,33722.97701568
121,1642333560000,43021.37,43028.19,43007.42,43007.42,15140.645272
122,1642333620000,43001.0,43001.0,42966.53,42973.61,24455.155908704
123,1642333680000,42976.97,42988.98,42976.96,42979.93,6232.10263404
124,1642333740000,42977.72,42977.72,42966.52,42966.52,20275.452523
125,1642333800000,42966.52,42969.59,42923.76,42969.59,184829.57918105775
126,1642333860000,42969.88,43016.56,42968.16,43016.56,61094.10092116
127,1642333920000,43016.57,43026.44,43008.43,43012.79,34433.71452
128,1642333980000,43017.88,43026.53,43012.11,43012.12,12122.317045
129,1642334040000,43017.04,43023.82,43017.04,43019.77,6831.624755
130,1642334100000,43019.78,43019.78,43002.43,43018.8,13923.4645232023
131,1642334160000,43018.81,43021.98,42986.37,42986.37,10058.963519
132,1642334220000,42984.22,42993.41,42984.22,42984.45,7613.376896
133,1642334280000,42981.42,42988.0,42969.31,42988.0,16454.3316145
134,1642334340000,42988.0,42990.48,42975.81,42978.54,6608.684174031
135,1642334400000,42978.01,43009.77,42975.11,42975.11,56647.88935586203
136,1642334460000,42979.02,42990.59,42971.93,42986.0,59808.622944
137,1642334520000,42989.07,43005.91,42989.07,42993.11,20211.090894
138,1642334580000,42993.11,43001.29,42985.78,42998.87,14562.971203
139,1642334640000,42998.87,42998.87,42991.23,42994.47,1079.159127
140,1642334700000,42994.47,43018.81,42991.56,42991.56,21982.44106693
141,1642334760000,42989.15,42989.94,42969.71,42989.94,13567.59899
142,1642334820000,42977.24,42996.65,42975.46,42996.65,44026.06046249655
143,1642334880000,42999.14,43007.77,42999.14,43007.77,4802.2435122
144,1642334940000,43009.69,43052.62,43009.69,43042.39,46903.89395625
145,1642335000000,43041.64,43042.65,43029.31,43032.91,20477.818147545
146,1642335060000,43032.92,43034.91,43031.19,43031.19,11056.6997670364
147,1642335120000,43031.19,43049.17,43031.19,43049.17,8250.5237475
148,1642335180000,43051.29,43064.76,43051.28,43056.52,11548.3364404
149,1642335240000,43060.93,43092.08,43056.53,43092.08,24505.15111796
150,1642335300000,43093.76,43121.44,43073.42,43121.44,64502.7655769268
151,1642335360000,43121.45,43140.78,43114.91,43126.34,71357.977733
152,1642335420000,43125.24,43130.48,43107.6,43121.68,27010.676674
153,1642335480000,43121.68,43130.54,43114.42,43128.01,28723.289161
154,1642335540000,43132.15,43132.15,43112.01,43112.01,24070.4817194372
155,1642335600000,43112.01,43119.5,43076.26,43114.67,156024.26788266
156,1642335660000,43112.34,43113.69,43091.97,43095.62,22055.823464
157,1642335720000,43090.89,43093.13,43087.79,43091.72,5803.79457176
158,1642335780000,43087.92,43089.36,43065.48,43089.35,12767.774197
159,1642335840000,43089.35,43092.87,43077.84,43086.15,32373.015843971
160,1642335900000,43084.37,43085.42,43077.5,43085.42,4463.214539
161,1642335960000,43086.24,43086.24,43052.93,43052.93,59117.655103
162,1642336020000,43052.93,43056.94,43050.66,43053.07,5866.14454497
163,1642336080000,43057.21,43101.85,43053.78,43097.56,13227.2313981576
164,1642336140000,43097.55,43100.3,43078.25,43082.78,8592.71251865
165,1642336200000,43084.14,43087.11,43075.87,43082.35,97130.9649822
166,1642336260000,43085.86,43095.08,43085.86,43087.91,17063.644467
167,1642336320000,43087.62,43087.62,43062.09,43062.28,22369.005382
168,1642336380000,43064.61,43064.61,43054.74,43056.82,16413.66832167
169,1642336440000,43054.49,43064.75,43053.22,43062.66,10606.75164628
170,1642336500000,43062.67,43062.67,43040.51,43044.69,20306.907121
171,1642336560000,43046.06,43046.06,43042.44,43042.44,6870.6706949959
172,1642336620000,43044.31,43053.38,43037.66,43053.38,35068.3078176
173,1642336680000,43051.3,43051.3,43022.05,43022.05,30038.888126
174,1642336740000,43022.05,43022.05,42998.86,43001.39,18681.2247
175,1642336800000,43005.25,43005.25,42986.16,42995.74,13752.0987862134
176,1642336860000,42991.99,43007.26,42984.94,43007.26,13400.32058768
177,1642336920000,43016.74,43016.74,42990.01,42990.02,21183.689976
178,1642336980000,42990.0,43014.53,42978.25,43012.55,24951.01860322
179,1642337040000,43016.74,43033.65,43013.95,43031.71,16627.324169
180,1642337100000,43031.71,43047.4,43022.48,43047.4,24863.75157327595
181,1642337160000,43049.39,43056.29,43046.4,43056.28,6174.087148
182,1642337220000,43056.29,43064.85,43056.29,43056.57,2687.235004
183,1642337280000,43058.44,43071.7,43058.29,43068.97,21767.3762023079
184,1642337340000,43068.97,43111.33,43068.97,43111.33,15657.817866
185,1642337400000,43112.64,43115.0,43103.54,43103.54,4401.927097
186,1642337460000,43109.53,43137.94,43109.53,43126.6,46902.42091688
187,1642337520000,43126.61,43131.23,43116.96,43120.97,4369.6908987176
188,1642337580000,43126.68,43133.51,43123.64,43126.34,21998.4849165067
189,1642337640000,43122.72,43122.72,43102.87,43111.2,14904.133953
190,1642337700000,43111.21,43120.86,43094.14,43109.66,7837.441566
191,1642337760000,43107.47,43109.66,43063.28,43066.61,51845.769055
192,1642337820000,43066.6,43066.6,43032.65,43037.49,48431.258931509
193,1642337880000,43037.49,43053.48,43030.76,43030.76,4466.30702
194,1642337940000,43030.77,43038.37,43007.29,43007.29,13695.489942495
195,1642338000000,43005.73,43005.73,42985.51,42996.37,21754.173359621705
196,1642338060000,42994.12,43026.54,42994.12,42994.53,55326.294767
197,1642338120000,42994.53,43007.02,42980.75,42981.89,27629.75053208
198,1642338180000,42980.34,42994.15,42974.76,42986.89,13857.18820972
199,1642338240000,42992.22,42992.22,42987.06,42987.06,8697.252141
200,1642338300000,42982.05,42987.21,42982.05,42985.0,6207.088374
201,1642338360000,42985.2,42985.2,42973.31,42977.73,11413.24261276
202,1642338420000,42975.43,42979.04,42925.79,42925.79,40314.411493
203,1642338480000,42925.78,42955.69,42897.78,42948.98,11242.34542588
204,1642338540000,42939.34,42957.06,42939.34,42951.46,232250.84928988
205,1642338600000,42958.54,42961.2,42911.24,42931.52,12613.987825
206,1642338660000,42918.83,42936.64,42918.83,42921.52,20645.09708437
207,1642338720000,42931.38,42948.9,42925.86,42939.85,8077.9865061607
208,1642338780000,42948.88,42994.2,42943.03,42982.35,10482.4033415
209,1642338840000,42999.99,43007.03,42970.93,42990.21,125364.62752484415
210,1642338900000,42972.56,42972.57,42916.86,42916.86,32441.297309
211,1642338960000,42919.77,42919.99,42912.95,42915.62,2227.341901
212,1642339020000,42913.07,42913.07,42873.25,42891.3,58442.516433
213,1642339080000,42887.19,42915.75,42879.41,42888.21,20277.10093036955
214,1642339140000,42895.03,42895.04,42868.42,42879.45,67438.26546119
215,1642339200000,42877.46,42885.54,42835.37,42835.37,32247.150364
216,1642339260000,42831.5,42853.7,42825.67,42853.7,74483.28726572
217,1642339320000,42865.03,42899.28,42865.03,42899.27,31836.0602279875
218,1642339380000,42896.23,42923.86,42888.21,42923.86,33328.066876
219,1642339440000,42920.05,42920.05,42836.0,42862.03,37288.236455
220,1642339500000,42862.03,42862.03,42666.0,42686.84,474960.9578421554
221,1642339560000,42697.85,42703.05,42600.0,42667.54,708472.6475387512
222,1642339620000,42667.54,42720.0,42637.51,42677.6,183501.536694
223,1642339680000,42689.72,42708.61,42637.94,42650.01,159608.07998261
224,1642339740000,42663.33,42663.33,42578.44,42608.54,302905.4259970226
225,1642339800000,42601.43,42709.19,42594.54,42709.19,404875.850784
226,1642339860000,42702.2,42775.84,42691.61,42775.41,124222.5473013604
227,1642339920000,42769.4,42822.02,42738.36,42770.68,211863.2560904
228,1642339980000,42777.6,42798.06,42723.73,42769.87,53932.70198
229,1642340040000,42760.15,42800.8,42759.2,42781.19,67772.752212
230,1642340100000,42772.11,42806.42,42753.9,42754.33,63251.7592983373
231,1642340160000,42762.98,42762.98,42727.81,42736.94,18416.23779467
232,1642340220000,42736.94,42753.89,42705.12,42753.89,42490.08209403
233,1642340280000,42753.9,42788.19,42753.9,42788.19,9510.55149864
234,1642340340000,42788.2,42819.12,42776.33,42805.42,8538.691859
235,1642340400000,42807.35,42807.35,42768.61,42783.87,4497.28926854015
236,1642340460000,42783.87,42837.19,42783.87,42813.61,44066.3508531
237,1642340520000,42821.67,42893.3,42817.24,42877.06,44261.396123
238,1642340580000,42884.36,42912.72,42869.64,42906.9,25826.5506652
239,1642340640000,42912.73,42997.77,42912.73,42978.68,48097.138038264
240,1642340700000,42979.84,42992.42,42948.0,42953.68,103050.06496225196
241,1642340760000,42967.84,42967.84,42888.99,42903.31,54377.924984
242,1642340820000,42903.31,42917.93,42886.46,42917.93,24099.76679
243,1642340880000,42921.16,42921.16,42873.24,42874.04,69257.914003
244,1642340940000,42879.83,42897.69,42879.83,42891.6,11376.5951335494
245,1642341000000,42886.36,42922.21,42886.36,42908.8,12669.59374116
246,1642341060000,42915.77,42963.22,42915.77,42957.16,4815.872387168
247,1642341120000,42957.16,42969.61,42957.15,42967.98,42771.431072
248,1642341180000,42967.98,42971.92,42956.8,42964.21,26803.102213771
249,1642341240000,42970.94,42993.37,42965.22,42993.36,14611.746852
250,1642341300000,42999.87,43035.4,42999.87,43028.62,43132.58794984
251,1642341360000,43038.32,43104.79,43038.32,43061.44,44200.31552684
252,1642341420000,43061.43,43115.82,43061.43,43110.13,22668.8247679518
253,1642341480000,43111.03,43188.95,43111.03,43175.0,45340.75459365065
254,1642341540000,43168.16,43168.16,43136.95,43140.97,97126.068894555
255,1642341600000,43130.95,43234.5,43128.59,43207.67,216694.81483603973
256,1642341660000,43203.58,43250.0,43203.58,43250.0,176282.9638614
257,1642341720000,43249.99,43249.99,43216.47,43233.23,70268.897054
258,1642341780000,43239.13,43239.13,43191.67,43207.44,4986.184124
259,1642341840000,43206.42,43206.42,43165.07,43175.56,32011.95218501
260,1642341900000,43180.43,43210.78,43180.43,43210.78,100149.19450827
261,1642341960000,43225.29,43249.99,43225.29,43246.77,19651.38825
262,1642342020000,43242.4,43375.09,43240.93,43304.11,233048.1482939696
263,1642342080000,43301.74,43315.13,43260.36,43265.19,221018.0806121
264,1642342140000,43261.19,43265.56,43227.45,43231.88,119611.40277061
265,1642342200000,43237.5,43268.87,43187.34,43187.34,89127.85015853876
266,1642342260000,43183.93,43187.47,43150.24,43168.34,209706.661742
267,1642342320000,43167.02,43213.71,43167.02,43213.71,22546.8465203
268,1642342380000,43204.08,43213.68,43190.08,43200.66,7669.57601185
269,1642342440000,43203.32,43207.26,43135.09,43135.09,13293.89093
270,1642342500000,43137.87,43184.8,43135.41,43179.74,22247.44118475445
271,1642342560000,43179.74,43179.96,43151.57,43151.59,6190.831861
272,1642342620000,43140.67,43140.67,43077.88,43111.11,16583.317251
273,1642342680000,43109.46,43125.21,43076.06,43079.17,68538.505046
274,1642342740000,43079.18,43084.82,43043.66,43066.28,49508.205147
275,1642342800000,43070.8,43124.21,43068.76,43111.84,16679.33268339
276,1642342860000,43115.01,43174.19,43111.84,43169.92,8624.7356586
277,1642342920000,43169.9,43198.68,43122.45,43125.23,55512.431422
278,1642342980000,43126.41,43136.36,43125.51,43126.34,1778.93504296935
279,1642343040000,43126.34,43126.34,43092.96,43114.86,7541.9271498
280,1642343100000,43110.2,43148.56,43105.36,43145.22,7581.9281413104
281,1642343160000,43145.22,43178.02,43145.21,43178.02,15609.73144142
282,1642343220000,43191.81,43237.11,43191.8,43237.1,2513.3186728663
283,1642343280000,43237.11,43248.93,43205.32,43239.88,21973.43594551675
284,1642343340000,43215.25,43264.21,43197.8,43264.21,55645.339191
285,1642343400000,43254.91,43277.57,43225.36,43225.37,20502.960470152
286,1642343460000,43231.36,43277.44,43231.36,43277.43,43121.68917342
287,1642343520000,43277.43,43301.08,43263.26,43297.84,95193.7157183922
288,1642343580000,43297.08,43353.92,43245.64,43332.24,170379.0839424
289,1642343640000,43324.55,43388.51,43309.24,43352.21,228428.63930863
290,1642343700000,43358.9,43386.19,43357.38,43384.7,86269.83510374
291,1642343760000,43368.77,43389.99,43368.05,43378.42,58808.5590398504
292,1642343820000,43380.87,43380.87,43312.29,43379.06,40752.9931678
293,1642343880000,43373.8,43389.99,43354.9,43383.97,6513.66543
294,1642343940000,43379.83,43431.7,43379.83,43389.8,149660.3383439162
295,1642344000000,43386.72,43386.72,43342.06,43345.17,102108.8577049617
296,1642344060000,43344.83,43344.83,43300.72,43307.43,13347.643761
297,1642344120000,43297.3,43318.9,43282.68,43315.94,18479.150679
298,1642344180000,43317.52,43317.52,43287.26,43287.26,511.048844
299,1642344240000,43270.55,43317.51,43270.55,43284.08,8762.35034092
300,1642344300000,43278.14,43317.51,43278.14,43298.09,10197.07678236
301,1642344360000,43282.37,43283.81,43268.16,43278.4,2432.124558
302,1642344420000,43285.25,43315.9,43285.25,43315.9,4328.43730645
303,1642344480000,43315.92,43333.92,43268.24,43268.24,161760.05232407
304,1642344540000,43265.76,43273.44,43252.21,43260.54,17054.9034045196
305,1642344600000,43258.99,43286.19,43258.99,43279.91,27667.84708511
306,1642344660000,43282.78,43286.22,43266.74,43266.74,3496.778755
307,1642344720000,43270.55,43283.99,43254.01,43279.03,47361.67936097
308,1642344780000,43279.04,43288.89,43265.98,43265.98,24012.64727624
309,1642344840000,43263.6,43263.6,43244.92,43262.47,6944.5705823
310,1642344900000,43262.48,43285.95,43257.62,43281.25,33538.18621145
311,1642344960000,43272.56,43285.94,43272.55,43285.94,11422.66344092
312,1642345020000,43276.85,43319.84,43276.85,43319.84,5979.7862263517
313,1642345080000,43325.98,43325.98,43289.2,43293.95,24919.640437
314,1642345140000,43297.2,43306.39,43289.2,43303.87,40194.314694755
315,1642345200000,43303.87,43325.98,43271.16,43271.16,28584.324604654823
316,1642345260000,43259.14,43259.14,43196.92,43196.92,70760.582122
317,1642345320000,43202.0,43219.94,43186.26,43190.65,43644.56280243875
318,1642345380000,43194.12,43227.74,43194.12,43201.91,23654.7526239
319,1642345440000,43201.9,43218.91,43201.9,43216.97,21528.903503
320,1642345500000,43218.98,43233.49,43218.98,43233.49,5406.1942042
321,1642345560000,43233.49,43248.03,43231.83,43233.81,28294.426707
322,1642345620000,43239.95,43239.96,43211.48,43211.48,11594.368538
323,1642345680000,43216.11,43251.29,43214.49,43248.63,6523.03265
324,1642345740000,43248.64,43248.64,43225.3,43225.3,54452.382425
325,1642345800000,43226.31,43236.02,43206.25,43236.02,47159.238630972
326,1642345860000,43236.01,43251.3,43223.96,43245.69,31296.7473393455
327,1642345920000,43242.36,43242.36,43211.81,43233.32,26570.154091
328,1642345980000,43233.33,43242.2,43217.87,43217.87,31253.852268684
329,1642346040000,43223.42,43236.05,43217.76,43236.05,16640.889734
330,1642346100000,43236.05,43236.09,43213.74,43230.95,15215.8507805957
331,1642346160000,43230.94,43265.18,43230.94,43254.3,38534.938564
332,1642346220000,43248.77,43248.77,43237.41,43237.41,8877.41533936
333,1642346280000,43233.79,43261.31,43233.79,43249.23,5135.329306
334,1642346340000,43248.84,43248.85,43211.35,43211.35,20495.3677409873
335,1642346400000,43220.02,43220.02,43176.43,43180.63,100738.1359144
336,1642346460000,43176.46,43184.61,43153.91,43184.61,109293.952049
337,1642346520000,43192.34,43198.87,43168.66,43193.05,34414.08537236
338,1642346580000,43199.99,43199.99,43175.47,43188.53,14499.84685733
339,1642346640000,43188.53,43188.53,43161.23,43167.47,10149.912892
340,1642346700000,43167.46,43167.46,43153.99,43153.99,2732.367502
341,1642346760000,43153.82,43201.57,43153.82,43201.57,40191.1422341
342,1642346820000,43210.02,43226.5,43195.5,43195.5,24988.943983
343,1642346880000,43189.44,43208.13,43189.44,43193.79,15089.64441016
344,1642346940000,43197.17,43197.17,43183.89,43183.89,685.8009362
345,1642347000000,43154.53,43199.46,43151.55,43192.3,11939.921693
346,1642347060000,43192.3,43211.07,43192.3,43205.33,7901.721583
347,1642347120000,43205.33,43234.74,43205.33,43234.69,28623.29241532
348,1642347180000,43208.47,43232.65,43202.33,43226.37,16757.9343637385
349,1642347240000,43228.5,43237.05,43215.91,43221.76,39199.181561131
350,1642347300000,43221.75,43230.0,43200.31,43230.0,20421.076561
351,1642347360000,43237.04,43275.56,43236.55,43236.55,39344.01569392
352,1642347420000,43243.04,43243.04,43193.48,43207.2,48131.4981960565
353,1642347480000,43211.75,43216.25,43189.87,43208.18,29173.496129
354,1642347540000,43208.19,43230.89,43208.19,43230.88,20125.469652
355,1642347600000,43230.88,43230.88,43205.24,43212.45,46514.558776
356,1642347660000,43209.65,43222.09,43206.8,43221.79,5262.024082816
357,1642347720000,43221.79,43230.16,43208.65,43218.24,30759.841476
358,1642347780000,43218.23,43218.23,43204.09,43204.09,17786.106371
359,1642347840000,43203.41,43205.43,43192.46,43200.44,10499.530163446
360,1642347900000,43208.43,43227.4,43203.76,43224.76,33749.72987335
361,1642347960000,43229.69,43233.01,43205.26,43213.62,18579.0139711072
362,1642348020000,43208.3,43346.79,43178.24,43339.8,215068.10237647
363,1642348080000,43339.8,43356.83,43307.92,43307.92,264891.001473
364,1642348140000,43313.47,43313.47,43221.73,43221.73,63981.253996349
365,1642348200000,43231.22,43231.22,43150.0,43184.58,46591.2972922991
366,1642348260000,43183.0,43206.9,43172.81,43176.86,37649.511907
367,1642348320000,43176.87,43176.87,43160.98,43173.36,673.1771821
368,1642348380000,43175.18,43185.87,43175.17,43180.59,19451.689597
369,1642348440000,43177.31,43190.71,43164.2,43183.03,29444.15699860765
370,1642348500000,43174.95,43189.79,43168.08,43189.79,19877.189445452
371,1642348560000,43189.72,43191.22,43167.21,43181.0,17281.104401
372,1642348620000,43181.0,43199.98,43181.0,43192.99,89998.4067640596
373,1642348680000,43195.53,43238.06,43195.52,43238.06,16916.93927688
374,1642348740000,43239.91,43248.26,43209.43,43214.99,26695.8708934835
375,1642348800000,43222.58,43282.15,43222.58,43261.6,81748.42598347012
376,1642348860000,43259.9,43279.44,43259.9,43268.76,3989.464584
377,1642348920000,43270.51,43285.63,43264.44,43270.5,4097.168524341
378,1642348980000,43259.94,43297.91,43256.99,43297.9,32156.5428104022
379,1642349040000,43297.91,43313.61,43276.21,43276.21,4306.32450124
380,1642349100000,43272.62,43288.18,43272.62,43282.12,8951.269569
381,1642349160000,43280.83,43280.83,43244.58,43249.83,84787.48276
382,1642349220000,43249.82,43255.84,43230.25,43237.52,12800.955776945
383,1642349280000,43230.25,43230.25,43201.94,43204.63,12294.694032725
384,1642349340000,43202.3,43220.72,43178.68,43214.09,11072.08788
385,1642349400000,43214.1,43253.47,43214.1,43253.47,24467.393437
386,1642349460000,43239.06,43263.65,43230.85,43248.86,29803.51127682
387,1642349520000,43259.22,43275.88,43246.33,43274.47,57562.0039614706
388,1642349580000,43272.13,43274.48,43237.18,43254.54,37063.345051
389,1642349640000,43257.58,43264.86,43243.78,43243.78,15962.86514894
390,1642349700000,43250.41,43316.5,43250.41,43308.86,50572.69157849
391,1642349760000,43317.09,43358.0,43310.64,43330.04,100085.2343755294
392,1642349820000,43323.86,43323.86,43300.0,43309.79,6281.579835994
393,1642349880000,43310.12,43315.55,43284.68,43301.2,4407.407154
394,1642349940000,43305.95,43323.82,43305.95,43315.85,7478.999313664
395,1642350000000,43318.67,43341.94,43309.88,43334.16,26094.2865831045
396,1642350060000,43337.02,43415.53,43337.02,43411.99,87298.0567674
397,1642350120000,43411.63,43446.16,43381.46,43385.95,56237.250855438
398,1642350180000,43380.08,43387.41,43366.37,43366.37,58137.703124
399,1642350240000,43366.37,43379.96,43366.0,43366.0,13815.687826
400,1642350300000,43358.83,43392.88,43358.83,43392.82,45755.100163092
401,1642350360000,43392.83,43429.39,43392.83,43429.39,28643.352984
402,1642350420000,43428.43,43475.02,43422.68,43447.25,93482.94338
403,1642350480000,43447.25,43453.88,43407.51,43419.65,42510.25807692
404,1642350540000,43419.19,43421.68,43394.71,43418.64,16263.17859391
405,1642350600000,43404.04,43450.0,43404.04,43450.0,56198.74354496
406,1642350660000,43459.19,43459.19,43425.13,43430.13,14735.924685
407,1642350720000,43429.82,43456.37,43415.17,43437.32,43130.79490452
408,1642350780000,43432.98,43442.18,43429.66,43429.66,5528.3173652817
409,1642350840000,43429.67,43429.67,43371.42,43371.42,5612.348808
410,1642350900000,43374.02,43390.32,43364.92,43385.83,4134.8411066
411,1642350960000,43390.32,43396.81,43384.47,43384.48,4425.323068
412,1642351020000,43384.48,43384.48,43354.42,43371.76,10485.0949555013
413,1642351080000,43374.19,43383.75,43358.44,43371.19,8708.0699226
414,1642351140000,43371.18,43384.73,43361.0,43384.73,8000.946114
415,1642351200000,43384.73,43384.73,43348.91,43352.75,2172.512111
416,1642351260000,43352.76,43368.35,43324.05,43368.34,72078.0189432686
417,1642351320000,43368.35,43374.48,43368.35,43374.48,4333.081187
418,1642351380000,43374.48,43380.37,43374.48,43374.48,5390.78961652
419,1642351440000,43374.47,43380.37,43365.76,43380.37,29230.039234
420,1642351500000,43380.36,43380.36,43369.59,43378.94,13983.42838324
421,1642351560000,43380.37,43428.22,43380.37,43424.47,26586.0912307585
422,1642351620000,43424.48,43429.82,43418.05,43425.94,13184.682701
423,1642351680000,43419.2,43441.89,43419.2,43436.8,7527.214137564
424,1642351740000,43436.79,43436.79,43423.33,43423.33,12359.000149
425,1642351800000,43420.36,43420.36,43374.94,43374.94,1051.6583513736
426,1642351860000,43366.44,43370.05,43350.01,43362.16,9937.328296
427,1642351920000,43362.16,43362.16,43339.32,43350.82,21009.580273
428,1642351980000,43350.82,43383.95,43350.82,43375.03,10114.53709396
429,1642352040000,43381.23,43381.23,43346.85,43347.74,16103.83595510125
430,1642352100000,43347.74,43380.39,43346.51,43380.39,4406.1431666
431,1642352160000,43380.39,43387.58,43368.36,43371.85,16210.100093
432,1642352220000,43371.85,43405.21,43363.36,43400.59,22631.3938554
433,1642352280000,43400.94,43413.02,43395.32,43406.74,22261.618658
434,1642352340000,43406.74,43408.48,43383.78,43389.5,2953.4786689684
435,1642352400000,43389.51,43434.07,43389.51,43434.06,19771.495772804996
436,1642352460000,43429.71,43430.48,43389.2,43389.2,16723.33008
437,1642352520000,43389.19,43389.19,43355.52,43356.36,25459.21103721
438,1642352580000,43355.52,43355.52,43320.92,43328.45,12398.235555
439,1642352640000,43324.68,43324.68,43296.87,43296.87,20154.388072
440,1642352700000,43303.05,43317.17,43301.98,43316.59,9919.84910157
441,1642352760000,43316.6,43332.41,43310.01,43314.42,11379.472845
442,1642352820000,43314.43,43321.81,43299.02,43304.6,11733.42713526005
443,1642352880000,43303.61,43317.17,43303.61,43317.17,2845.7415328
444,1642352940000,43319.85,43326.47,43304.14,43314.82,18565.898521104
445,1642353000000,43314.81,43353.57,43314.81,43335.31,31052.57828275
446,1642353060000,43335.3,43335.31,43315.79,43317.36,10133.0391302188
447,1642353120000,43321.47,43331.53,43294.23,43294.23,28480.368875
448,1642353180000,43294.27,43325.6,43294.27,43325.6,44372.030981
449,1642353240000,43325.6,43331.54,43325.6,43328.41,30065.27896964
450,1642353300000,43328.42,43358.8,43313.55,43354.25,60749.781512
451,1642353360000,43354.25,43364.35,43354.25,43354.59,2918.56084097895
452,1642353420000,43356.7,43358.78,43325.61,43325.61,11388.955673
453,1642353480000,43325.61,43325.61,43311.87,43311.87,58255.6486
454,1642353540000,43311.99,43318.83,43311.99,43311.99,30039.982882
455,1642353600000,43294.36,43294.36,43281.14,43290.2,20682.2033965548
456,1642353660000,43289.8,43292.46,43283.6,43286.02,15358.69761108
457,1642353720000,43288.77,43317.72,43285.37,43317.71,34947.12916983
458,1642353780000,43317.72,43320.43,43301.59,43305.37,20364.36742789
459,1642353840000,43303.76,43307.23,43293.72,43303.6,15083.03879332025
460,1642353900000,43296.01,43301.08,43296.01,43298.54,11950.833913
461,1642353960000,43298.54,43315.02,43298.54,43314.1,5518.07752361
462,1642354020000,43314.11,43317.72,43308.81,43317.71,18978.83727205
463,1642354080000,43315.02,43317.71,43300.5,43305.92,23469.957233
464,1642354140000,43305.91,43305.91,43283.66,43283.66,1805.26672187675
465,1642354200000,43286.03,43307.52,43286.03,43290.36,2093.28972049
466,1642354260000,43296.18,43302.74,43281.13,43281.13,7624.609786
467,1642354320000,43289.56,43291.74,43284.67,43284.67,41608.67675223295
468,1642354380000,43291.79,43291.79,43253.73,43270.71,27976.7832342339
469,1642354440000,43268.05,43277.49,43268.05,43277.49,29593.38828402
470,1642354500000,43277.5,43277.5,43264.45,43269.38,30782.118978
471,1642354560000,43269.38,43272.98,43263.93,43270.94,15923.080393
472,1642354620000,43272.64,43293.82,43272.64,43291.62,4564.4645847376
473,1642354680000,43291.63,43295.78,43269.39,43294.8,62035.476838
474,1642354740000,43291.22,43307.85,43291.22,43299.15,12850.024769
475,1642354800000,43297.92,43297.92,43254.29,43263.31,38512.78764772
476,1642354860000,43265.35,43271.64,43233.82,43233.82,33681.08330145
477,1642354920000,43233.82,43253.61,43231.74,43237.34,23003.326972
478,1642354980000,43237.34,43242.24,43214.06,43214.06,19944.057803
479,1642355040000,43215.07,43226.03,43173.02,43178.34,165891.920515
480,1642355100000,43178.34,43198.87,43178.34,43198.86,24224.8884598163
481,1642355160000,43196.79,43196.79,43178.04,43178.04,2305.9556
482,1642355220000,43182.23,43182.23,43157.34,43166.8,6488.2155324
483,1642355280000,43166.45,43170.33,43107.44,43128.96,199677.93933
484,1642355340000,43118.94,43118.94,43060.1,43086.3,110657.779803173
485,1642355400000,43086.56,43103.44,43079.07,43098.23,121233.931024
486,1642355460000,43100.41,43103.44,43096.11,43103.44,5120.253273
487,1642355520000,43103.45,43103.45,43076.88,43078.05,28132.664046
488,1642355580000,43079.12,43093.36,43070.84,43076.4,18011.724354
489,1642355640000,43076.4,43084.84,43076.4,43084.83,556.317154018
490,1642355700000,43084.83,43084.83,43054.67,43055.11,28605.79913851
491,1642355760000,43054.67,43100.29,43054.66,43095.05,15124.951368
492,1642355820000,43103.45,43136.03,43065.26,43066.06,46253.2904496
493,1642355880000,43079.02,43085.05,43072.74,43077.73,9957.3290202061
494,1642355940000,43077.73,43077.73,43053.35,43074.04,48103.564121715
495,1642356000000,43075.1,43075.59,43051.15,43067.6,37246.22063533467
496,1642356060000,43070.29,43085.26,43068.06,43079.9,16309.473311
497,1642356120000,43090.51,43122.7,43090.51,43122.7,9220.153534
498,1642356180000,43121.88,43127.66,43093.05,43099.88,27946.594781
499,1642356240000,43101.34,43123.03,43090.28,43102.88,37081.55651954
500,1642356300000,43102.98,43104.78,43086.63,43086.63,27661.429904
501,1642356360000,43090.23,43103.13,43083.71,43083.71,25369.540033
502,1642356420000,43086.13,43102.27,43081.97,43102.27,4253.073616
