Date,Open,High,Low,Close,Adj Close,Volume
2021-01-14,147.379745,156.566925,144.182785,152.084579,152.084579,8271411810
2021-01-15,152.111526,155.117233,132.193329,144.237549,144.237549,8416625031
2021-01-16,144.188187,152.060822,140.002014,144.265427,144.265427,7183807955
2021-01-17,144.224838,146.824234,137.069504,142.430817,142.430817,6098835633
2021-01-18,142.434647,154.525696,138.811432,152.144089,152.144089,6640211538
2021-01-19,152.197556,165.924301,150.487885,153.487427,153.487427,9314780275
2021-01-20,153.356094,156.138489,139.092697,149.931427,149.931427,9002037330
2021-01-21,149.944092,149.944092,126.234200,130.133499,130.133499,8703006148
2021-01-22,130.073837,141.015503,123.646927,137.271454,137.271454,8550579025
2021-01-23,137.197693,142.339264,135.111374,137.750992,137.750992,5380627901
2021-01-24,137.738708,142.652405,134.478394,141.477310,141.477310,4972171240
2021-01-25,141.438278,147.150284,137.009933,137.444199,137.444199,6344860290
2021-01-26,137.432922,139.540970,128.866409,134.755264,134.755264,5897389103
2021-01-27,134.751450,134.862640,118.787514,122.949471,122.949471,6281091792
2021-01-28,122.941254,131.737000,121.536354,130.591675,130.591675,6759603398
2021-01-29,138.218521,144.958435,132.161758,135.012573,135.012573,8878892082
2021-01-30,134.999252,135.903397,128.916565,133.400024,133.400024,6332391807
2021-01-31,133.418030,134.703705,126.252991,129.570816,129.570816,4539387378
2021-02-01,129.574600,136.130219,126.350449,131.951935,131.951935,5607159828
2021-02-02,131.952911,145.532913,131.952911,142.506973,142.506973,7552216052
2021-02-03,142.476730,155.892303,142.167755,155.612030,155.612030,8586975076
2021-02-04,155.656479,158.088776,142.414093,145.148193,145.148193,7811659280
2021-02-05,145.150635,156.535309,144.318176,154.852219,154.852219,7359451680
2021-02-06,154.854080,163.430939,150.512772,155.714737,155.714737,8323878876
2021-02-07,155.669540,157.128647,145.662537,151.140076,151.140076,6884924123
2021-02-08,151.107513,168.265945,148.122726,167.219055,167.219055,8863883926
2021-02-09,167.213989,183.644485,164.687820,182.114471,182.114471,10156352233
2021-02-10,181.987457,194.182983,172.255447,182.174393,182.174393,12820808289
2021-02-11,182.062744,192.504883,176.554535,184.496002,184.496002,9278994121
2021-02-12,184.387146,199.416870,178.123352,197.231705,197.231705,10839370443
2021-02-13,197.234329,228.384460,192.919647,226.227600,226.227600,16565513036
2021-02-14,226.285873,229.205154,210.101669,214.430267,214.430267,12902511399
2021-02-15,214.324997,219.638504,192.121246,207.681015,207.681015,13482646966
2021-02-16,207.610443,221.051590,201.295990,210.546570,210.546570,12666436004
2021-02-17,210.569031,236.973526,204.242935,236.973526,236.973526,13792789978
2021-02-18,236.949249,238.196609,221.592896,226.869553,226.869553,7889078633
2021-02-19,226.899292,241.161285,220.956772,236.676010,236.676010,7151082978
2021-02-20,236.654907,245.957520,216.641663,227.619888,227.619888,8208699025
2021-02-21,227.519623,233.147995,220.983749,227.231354,227.231354,6934669818
2021-02-22,227.223816,227.234802,182.527649,208.106796,208.106796,9523044215
2021-02-23,208.123413,208.369675,159.684677,176.934921,176.934921,10944696472
2021-02-24,176.966766,189.165466,169.789001,181.378494,181.378494,7205360252
2021-02-25,181.385422,204.743835,176.032150,178.901840,178.901840,7327999233
2021-02-26,179.128525,182.075851,163.248245,170.398148,170.398148,7875998386
2021-02-27,170.431427,179.929871,167.908783,172.100449,172.100449,4991079437
2021-02-28,172.102188,172.646179,154.799789,164.927170,164.927170,5945000101
2021-03-01,164.983139,176.355164,163.966431,175.237900,175.237900,4627257694
2021-03-02,175.209686,184.730499,171.199631,177.872437,177.872437,5247274825
2021-03-03,177.974365,196.258942,177.366501,188.525665,188.525665,6392122021
2021-03-04,188.458313,194.231857,177.324738,181.078644,181.078644,5488598135
2021-03-05,181.039963,183.102570,169.327133,180.765610,180.765610,4560793618
2021-03-06,180.706329,184.339584,175.395447,182.981903,182.981903,3799599706
2021-03-07,182.990692,191.770233,182.422348,190.759109,190.759109,3541357558
2021-03-08,190.771271,194.619186,180.068420,191.927689,191.927689,4401225306
2021-03-09,191.940048,204.750626,189.419708,203.637863,203.637863,5408294951
2021-03-10,203.641586,207.392395,192.582458,200.516861,200.516861,6296082804
2021-03-11,200.449753,203.167831,191.536835,201.250336,201.250336,4823154653
2021-03-12,201.273666,223.614975,198.953842,220.829407,220.829407,8079722567
2021-03-13,220.864532,229.373978,213.611343,226.578293,226.578293,6378541696
2021-03-14,226.505508,227.830124,215.296097,215.296097,215.296097,4537627844
2021-03-15,215.227280,221.686401,198.752548,201.264618,201.264618,6186375403
2021-03-16,201.191208,204.864395,192.191803,201.040634,201.040634,5270029739
2021-03-17,201.064163,206.287430,195.025864,206.067932,206.067932,4362001168
2021-03-18,206.033142,208.096375,200.103027,200.537308,200.537308,3719561575
2021-03-19,200.499222,205.343719,196.953781,201.063721,201.063721,2807932048
2021-03-20,201.033401,206.697708,200.177368,200.806427,200.806427,2529075165
2021-03-21,200.813843,202.848618,193.496140,196.427750,196.427750,2758761604
2021-03-22,196.429901,198.901260,186.617477,187.077835,187.077835,3115325434
2021-03-23,187.069107,189.957901,182.694229,187.393967,187.393967,3047428308
2021-03-24,187.339081,197.336945,175.843140,177.654953,177.654953,4051272249
2021-03-25,177.586411,179.126724,169.636169,173.061188,173.061188,3429325350
2021-03-26,173.022186,184.439072,172.742218,184.278671,184.278671,3109769980
2021-03-27,184.267288,186.543945,179.118210,184.830444,184.830444,2408040965
2021-03-28,184.824356,187.745636,181.670151,185.028488,185.028488,2162823815
2021-03-29,185.015610,197.488892,183.475006,194.474777,194.474777,3353971422
2021-03-30,194.470825,200.121155,191.152344,196.682098,196.682098,3604665752
2021-03-31,196.688950,199.282684,189.491013,197.499100,197.499100,3416343750
2021-04-01,197.524368,205.466995,195.942993,204.112518,204.112518,3871809467
2021-04-02,204.053619,214.403564,202.508560,213.228394,213.228394,4095228243
2021-04-03,213.159744,218.240234,197.146210,197.148209,197.148209,4020429578
2021-04-04,197.109772,206.219879,195.534042,204.042908,204.042908,2866830149
2021-04-05,204.047775,225.400848,200.928452,221.069046,221.069046,4789647554
2021-04-06,221.614639,244.517471,217.633453,237.664902,237.664902,9267495720
2021-04-07,237.561569,243.151276,212.226654,219.423676,219.423676,8711169124
2021-04-08,219.846619,228.353668,218.084396,227.003021,227.003021,4532286410
2021-04-09,227.022171,228.967148,220.109406,221.862366,221.862366,3137324847
2021-04-10,221.716019,255.675980,220.200729,255.620193,255.620193,6686630635
2021-04-11,256.921326,264.514282,246.412827,253.634460,253.634460,6786514965
2021-04-12,253.176010,258.596619,241.104385,244.494370,244.494370,5220366581
2021-04-13,244.712189,273.252716,244.670029,266.981476,266.981476,6908471654
2021-04-14,267.232483,282.678314,256.762665,279.748413,279.748413,8215124752
2021-04-15,279.341156,290.790527,267.177734,286.590607,286.590607,6470712244
2021-04-16,286.280670,316.968597,267.473083,310.612732,310.612732,11850832933
2021-04-17,309.556641,335.024536,300.613129,304.759918,304.759918,13254117896
2021-04-18,304.647034,307.304260,238.337418,273.098816,273.098816,13129808269
2021-04-19,273.645142,281.352539,251.514481,261.919220,261.919220,9384818110
2021-04-20,261.280304,272.592438,235.673401,260.941345,260.941345,9446199109
2021-04-21,261.067902,276.310242,251.684235,258.805603,258.805603,7698253801
2021-04-22,258.059418,289.329193,241.301437,253.078354,253.078354,9862940091
2021-04-23,253.104797,256.656189,212.028168,241.358780,241.358780,9252716255
2021-04-24,241.457794,241.457794,221.283707,224.835770,224.835770,4567973779
2021-04-25,224.921844,235.206070,212.286835,223.632858,223.632858,3703413398
2021-04-26,223.987137,247.958694,221.910385,247.405930,247.405930,4935577761
2021-04-27,247.578278,262.616119,243.995392,259.652283,259.652283,4605576124
2021-04-28,259.790955,266.307495,248.507736,258.505157,258.505157,4235575377
2021-04-29,258.576996,262.546967,249.293045,255.585266,255.585266,3555940124
2021-04-30,255.450577,273.245026,252.887817,271.167084,271.167084,3898872713
2021-05-01,271.142670,278.219421,266.631409,276.833527,276.833527,3611805752
2021-05-02,276.960419,277.483459,265.335724,269.104370,269.104370,3118501264
2021-05-03,269.008301,299.300537,268.728973,294.704010,294.704010,5172505234
2021-05-04,294.774261,326.888672,275.464966,306.234497,306.234497,11541253990
2021-05-05,305.177399,359.500153,301.451569,356.037079,356.037079,13183539068
2021-05-06,356.022125,364.517609,323.705444,353.510345,353.510345,10441211171
2021-05-07,354.506836,372.265411,333.995178,346.253571,346.253571,11094872192
2021-05-08,345.296875,356.032867,334.975769,346.368744,346.368744,6775459938
2021-05-09,347.090027,388.232788,335.173462,386.450775,386.450775,9835832552
2021-05-10,387.869171,412.960144,339.138947,359.329315,359.329315,13240769672
2021-05-11,359.258087,378.859131,345.298828,377.388794,377.388794,8798204078
2021-05-12,377.670532,393.132477,303.084869,303.084869,303.084869,8782996412
2021-05-13,310.102386,332.028473,292.280670,316.909332,316.909332,9777636796
2021-05-14,317.517212,338.098053,308.707672,326.233856,326.233856,6413801038
2021-05-15,326.397919,331.592621,297.590851,299.772522,299.772522,5642887118
2021-05-16,299.817963,323.763794,280.370667,296.627045,296.627045,5522282426
2021-05-17,296.092438,296.410553,262.739990,281.769318,281.769318,6426443389
2021-05-18,281.103333,318.045074,279.411469,294.619324,294.619324,7572089848
2021-05-19,294.605591,299.847595,151.172440,189.520172,189.520172,11449368854
2021-05-20,186.866272,224.847672,167.640045,212.276138,212.276138,8294595618
2021-05-21,210.935974,219.234802,157.612000,180.197037,180.197037,6827729891
2021-05-22,180.538742,184.374313,163.066498,169.594559,169.594559,5184597505
2021-05-23,169.684509,176.455734,118.642441,143.519363,143.519363,6847843143
2021-05-24,142.802643,184.143997,140.403778,183.994125,183.994125,5615445186
2021-05-25,185.037491,194.124054,168.410751,183.497894,183.497894,5221949811
2021-05-26,183.976318,204.089508,180.017197,199.224335,199.224335,4409113332
2021-05-27,199.235184,208.463501,181.087341,193.121094,193.121094,4104509375
2021-05-28,193.990540,198.486755,166.204758,177.320663,177.320663,4842770593
2021-05-29,177.378220,188.606995,158.044388,163.808105,163.808105,4442221955
2021-05-30,163.801666,180.260178,156.324417,170.978226,170.978226,3015850344
2021-05-31,170.668884,188.158997,164.009384,188.033676,188.033676,3347105582
2021-06-01,188.117554,193.004028,176.297211,182.980698,182.980698,2965166592
2021-06-02,183.002991,191.244415,178.661163,187.263977,187.263977,2808932742
2021-06-03,187.410080,197.684280,182.465225,193.086182,193.086182,2854571398
2021-06-04,193.549042,193.549042,170.019180,178.872009,178.872009,3123327190
2021-06-05,178.706223,185.433945,168.119095,173.028717,173.028717,2626658227
2021-06-06,173.146652,180.021622,172.515121,176.639435,176.639435,2250385468
2021-06-07,176.539307,182.239594,161.072800,161.732803,161.732803,2497621711
2021-06-08,162.048981,164.477448,145.668198,161.161072,161.161072,3333355082
2021-06-09,160.891312,173.045273,152.842133,172.138657,172.138657,3251347235
2021-06-10,172.478577,174.520157,162.964890,168.203064,168.203064,2639779895
2021-06-11,168.243973,173.488541,160.894699,162.880524,162.880524,2518234370
2021-06-12,162.977036,164.257019,154.388992,162.014862,162.014862,2207409008
2021-06-13,161.982590,171.519714,156.964615,170.930878,170.930878,2041213335
2021-06-14,170.854401,180.000916,166.695389,172.949097,172.949097,1960141206
2021-06-15,178.633728,181.048035,172.440735,178.659424,178.659424,2459814443
2021-06-16,175.329391,177.201004,164.995682,166.458939,166.458939,2211208641
2021-06-17,166.603317,173.251129,163.589203,167.055695,167.055695,2010202177
2021-06-18,167.234039,167.378906,152.005493,156.355637,156.355637,2163514007
2021-06-19,156.554199,160.827362,152.937836,153.295456,153.295456,1718599931
2021-06-20,153.014450,156.239182,144.315338,155.092590,155.092590,1958671063
2021-06-21,154.971985,155.493225,124.249268,124.786461,124.786461,2929287425
2021-06-22,124.595276,132.623322,105.566292,119.602684,119.602684,3728601207
2021-06-23,119.675308,133.594620,115.958382,128.674988,128.674988,2863227875
2021-06-24,129.060806,137.175537,123.959793,134.484604,134.484604,1897169523
2021-06-25,134.596222,138.119720,124.581169,125.687744,125.687744,1912813174
2021-06-26,125.393433,129.304077,119.029800,126.657257,126.657257,2064657166
2021-06-27,126.893791,132.476059,125.090523,132.347885,132.347885,1804264433
2021-06-28,132.592697,139.474335,130.304153,137.370850,137.370850,1877529989
2021-06-29,137.613098,149.096283,137.423492,143.702911,143.702911,2182136698
2021-06-30,144.050446,146.671570,136.429321,144.135834,144.135834,1889869747
2021-07-01,144.136642,144.136642,134.406021,137.577530,137.577530,1681324823
2021-07-02,137.299271,138.787704,130.935471,136.943695,136.943695,1418980649
2021-07-03,136.930588,141.356018,134.945282,140.279694,140.279694,1236493834
2021-07-04,140.317993,147.836060,137.096420,144.905853,144.905853,1431656519
2021-07-05,144.849335,144.849335,134.960266,138.073242,138.073242,1338245545
2021-07-06,137.951675,142.703568,135.924835,138.985641,138.985641,1504907480
2021-07-07,138.960159,142.900574,137.183868,137.371216,137.371216,1594183502
2021-07-08,137.518265,137.672226,128.446640,132.308502,132.308502,1654154836
2021-07-09,132.170120,135.733536,126.361649,134.571594,134.571594,1578256301
2021-07-10,134.651337,136.724808,130.922501,133.987289,133.987289,1301165252
2021-07-11,133.981262,136.445724,132.245300,134.245834,134.245834,1267259648
2021-07-12,134.291245,139.665268,132.155029,133.538132,133.538132,1658972857
2021-07-13,133.483734,134.523941,129.733444,131.321808,131.321808,1326935445
2021-07-14,131.399017,132.311783,124.233513,131.062607,131.062607,1509497526
2021-07-15,131.132385,133.017075,122.336098,125.491562,125.491562,1512389053
2021-07-16,125.628967,127.783455,120.769066,121.041054,121.041054,1434977465
2021-07-17,120.943443,122.893616,118.078682,120.027077,120.027077,1380666904
2021-07-18,120.080811,123.982391,117.390495,119.512016,119.512016,1339676386
2021-07-19,119.384407,120.732910,111.985687,113.164803,113.164803,1252109735
2021-07-20,113.240372,114.938248,104.325890,107.399483,107.399483,1447927552
2021-07-21,107.334213,118.858376,105.371269,117.459892,117.459892,1535044626
2021-07-22,117.632500,121.907784,115.816589,120.735794,120.735794,1244645331
2021-07-23,120.742012,124.468025,117.286873,124.249413,124.249413,1105582289
2021-07-24,124.218475,127.743477,123.616692,126.188675,126.188675,1149988053
2021-07-25,126.115936,128.014297,123.868317,127.597977,127.597977,1152966295
2021-07-26,127.651413,140.268585,127.192085,131.362488,131.362488,2122247682
2021-07-27,131.232895,134.946854,127.620148,134.617874,134.617874,1709997405
2021-07-28,134.767212,141.895096,132.920883,139.836609,139.836609,1844085027
2021-07-29,140.299164,142.804916,137.146255,141.321289,141.321289,1579482162
2021-07-30,141.471710,145.795181,136.220123,145.775024,145.775024,1614166297
2021-07-31,145.654297,146.598694,142.050934,144.933212,144.933212,1337306944
2021-08-01,144.509857,149.697403,138.771866,140.735535,140.735535,1520253711
2021-08-02,140.542435,145.860260,139.091553,141.505508,141.505508,1446142148
2021-08-03,141.468506,143.141998,136.130859,138.290848,138.290848,1337812400
2021-08-04,138.486313,144.432510,135.994553,142.623047,142.623047,1391008967
2021-08-05,142.627914,145.004059,136.484573,143.435974,143.435974,1601656842
2021-08-06,143.548004,150.555573,142.004318,147.800949,147.800949,1830070393
2021-08-07,147.898758,156.338425,147.304520,155.864777,155.864777,2107022706
2021-08-08,155.958954,157.438446,147.365417,149.847733,149.847733,1780747563
2021-08-09,149.818512,170.386002,145.444229,166.516357,166.516357,2544061454
2021-08-10,166.467728,168.173859,159.079254,165.460419,165.460419,2379906344
2021-08-11,165.408691,176.018814,164.405060,170.935944,170.935944,2419719473
2021-08-12,170.879288,179.570526,161.107056,165.131027,165.131027,2386820701
2021-08-13,165.511780,184.303986,164.282898,183.286087,183.286087,2604958786
2021-08-14,183.382401,184.938721,175.778625,182.711273,182.711273,2425228534
2021-08-15,182.938919,186.367783,175.612930,184.904297,184.904297,2463135987
2021-08-16,184.776001,188.837357,176.990463,178.854492,178.854492,2512505149
2021-08-17,178.152649,184.220932,168.340576,168.842636,168.842636,2207382233
2021-08-18,168.673431,174.309662,163.580170,167.396606,167.396606,1933140312
2021-08-19,167.043762,175.542938,162.986694,175.493408,175.493408,1886756817
2021-08-20,175.432495,184.081558,174.367020,183.628525,183.628525,1821956870
2021-08-21,183.651459,184.413818,177.052505,179.736145,179.736145,1735474978
2021-08-22,179.907410,189.588257,179.148270,186.313095,186.313095,2051815458
2021-08-23,186.132385,191.382660,183.935257,187.106430,187.106430,2033355063
2021-08-24,187.304749,188.330139,172.782028,173.576813,173.576813,1968635010
2021-08-25,173.709732,178.954178,169.924133,177.603226,177.603226,1766315141
2021-08-26,177.890701,180.217728,166.032410,168.085587,168.085587,1967737081
2021-08-27,167.987854,175.984406,165.398911,175.984406,175.984406,2747733541
2021-08-28,176.128830,177.006363,171.775116,175.454086,175.454086,2197632103
2021-08-29,175.527191,182.303207,173.502045,174.704224,174.704224,2336929993
2021-08-30,174.630814,176.103989,167.079086,167.424667,167.424667,2322318232
2021-08-31,167.504593,175.238907,166.140594,171.659225,171.659225,2252832552
2021-09-01,171.465179,182.715912,169.014618,180.972168,180.972168,2807031001
2021-09-02,180.956390,187.886002,179.714478,183.617249,183.617249,2648327451
2021-09-03,183.434875,217.517471,180.107056,212.965973,212.965973,5461104943
2021-09-04,212.964844,225.110046,208.935715,212.358459,212.358459,4290103830
2021-09-05,211.973526,231.955673,210.746582,231.333984,231.333984,3796951481
2021-09-06,232.101456,232.101456,216.673218,219.525772,219.525772,3846416196
2021-09-07,219.524597,221.431915,165.842865,178.114395,178.114395,4888577997
2021-09-08,178.075943,188.201233,170.004044,179.724670,179.724670,4614459511
2021-09-09,177.909744,188.457855,177.240616,180.376801,180.376801,2895886861
2021-09-10,180.448349,187.129013,171.559402,174.296036,174.296036,2640894542
2021-09-11,174.308334,185.777481,173.755142,178.688568,178.688568,2374798275
2021-09-12,178.684616,185.933121,175.573944,183.234482,183.234482,2524354411
2021-09-13,183.242447,233.056854,171.383850,179.483948,179.483948,8716460338
2021-09-14,179.553421,187.593826,176.499969,183.139069,183.139069,3674072759
2021-09-15,183.046188,191.498032,180.042465,189.239410,189.239410,2966645617
2021-09-16,189.029327,194.789856,181.858795,185.538071,185.538071,3890293445
2021-09-17,185.398529,190.089325,178.464783,179.684082,179.684082,3490133355
2021-09-18,179.832581,184.870987,178.506744,181.308868,181.308868,2288894200
2021-09-19,181.248032,181.476456,173.231430,175.740601,175.740601,2265327476
2021-09-20,175.752609,175.905273,154.104187,156.464020,156.464020,3091999618
2021-09-21,157.212692,162.047729,145.474762,148.389877,148.389877,2676739911
2021-09-22,148.241119,161.900757,145.773071,161.412003,161.412003,2470322802
2021-09-23,161.493057,164.515549,157.520752,163.818344,163.818344,2168287266
2021-09-24,163.891281,165.768326,142.441315,152.231735,152.231735,3002639992
2021-09-25,152.227646,155.528503,149.278931,151.181458,151.181458,2780149595
2021-09-26,151.185623,153.405350,142.547455,150.640869,150.640869,3285914022
2021-09-27,150.863251,154.825043,145.276520,145.349579,145.349579,2675737537
2021-09-28,145.220261,148.447052,140.370895,140.597122,140.597122,2716268316
2021-09-29,140.672012,149.663528,140.145157,144.918625,144.918625,2611872987
2021-09-30,144.853760,154.197128,144.171341,153.147995,153.147995,2490894083
2021-10-01,153.293655,168.005707,151.592651,166.132202,166.132202,3075986940
2021-10-02,166.212250,172.634521,164.800140,169.258926,169.258926,2954252473
2021-10-03,169.168259,174.695221,166.113647,170.609970,170.609970,3020051826
2021-10-04,170.602402,170.759079,162.345032,167.540146,167.540146,2809356425
2021-10-05,167.539154,175.232773,166.921494,173.891083,173.891083,2779608244
2021-10-06,173.894760,182.716599,164.392731,178.705673,178.705673,3434445937
2021-10-07,178.683075,186.700287,173.765121,178.771729,178.771729,3653828647
2021-10-08,178.613983,182.862839,174.971405,175.972382,175.972382,3235639420
2021-10-09,175.839157,182.589645,175.062622,179.658661,179.658661,3261336754
2021-10-10,179.779053,183.830780,174.625977,175.318573,175.318573,2933958270
2021-10-11,175.109528,185.082504,173.733109,179.426056,179.426056,3155773236
2021-10-12,179.447281,179.447281,167.444839,172.797760,172.797760,3014739916
2021-10-13,172.655090,179.439102,168.024796,177.628326,177.628326,2648806965
2021-10-14,177.544495,185.915070,177.163910,180.118393,180.118393,2669021002
2021-10-15,181.000214,192.364761,176.949570,188.814133,188.814133,3361284929
2021-10-16,189.498306,192.171783,185.430481,186.189301,186.189301,2812657145
2021-10-17,186.029968,187.797211,178.024353,183.730530,183.730530,2557228667
2021-10-18,183.801147,187.111649,179.230377,185.556747,185.556747,2735635061
2021-10-19,185.623901,191.053864,183.953690,188.939819,188.939819,2468334299
2021-10-20,188.867249,208.833359,185.981781,206.870789,206.870789,2998361011
2021-10-21,207.328445,214.021576,196.402298,196.869186,196.869186,2819160222
2021-10-22,196.945007,201.319595,188.530334,190.822281,190.822281,2250306566
2021-10-23,190.988831,197.445297,189.375839,196.309509,196.309509,1909421304
2021-10-24,196.461807,199.450806,185.718872,190.905685,190.905685,1964457059
2021-10-25,190.570648,197.395950,189.875626,195.299561,195.299561,2117515772
2021-10-26,195.364334,198.976578,190.971832,197.468872,197.468872,2152699224
2021-10-27,197.551788,204.652451,174.113342,179.334122,179.334122,3305908613
2021-10-28,179.328629,194.410950,178.429443,189.977631,189.977631,2629059101
2021-10-29,189.909271,197.901917,188.797836,196.344711,196.344711,2323635618
2021-10-30,196.424026,197.026520,188.016357,190.482346,190.482346,2152582091
2021-10-31,190.443848,194.932236,187.331711,191.816376,191.816376,2072793808
2021-11-01,192.045029,200.491440,188.389648,197.554993,197.554993,2301982951
2021-11-02,197.625671,204.241562,195.238403,200.724686,200.724686,2197205823
2021-11-03,200.718933,209.023285,197.854935,207.110138,207.110138,2526891232
2021-11-04,207.283096,207.283096,197.333054,202.967987,202.967987,2297111488
2021-11-05,202.951843,203.239166,197.132355,199.537933,199.537933,1691201016
2021-11-06,199.298004,201.103394,191.835876,197.866364,197.866364,1562585003
2021-11-07,197.897263,202.427902,197.354599,202.051315,202.051315,1368484091
2021-11-08,202.302353,229.480408,202.302353,228.696198,228.696198,3069524134
2021-11-09,228.876678,274.277527,227.101700,262.906708,262.906708,7006560647
2021-11-10,262.158417,294.562866,254.387207,261.262970,261.262970,7776726430
2021-11-11,260.891754,273.751923,251.605408,263.086700,263.086700,3957519255
2021-11-12,262.605072,281.947388,244.248352,251.558365,251.558365,4974432912
2021-11-13,251.193390,263.680817,245.507431,258.093201,258.093201,2964986959
2021-11-14,257.988800,279.221680,249.107986,278.007507,278.007507,3230589098
2021-11-15,279.240936,280.728241,259.988373,262.763397,262.763397,2797322397
2021-11-16,263.305054,263.305054,224.916748,230.599426,230.599426,4031751969
2021-11-17,230.643829,234.970871,221.847031,229.504105,229.504105,2863410681
2021-11-18,229.753036,232.060913,200.688019,204.422913,204.422913,3104667090
2021-11-19,204.151947,220.947159,200.107254,218.138580,218.138580,2357308403
2021-11-20,218.118835,227.618835,213.793884,227.079605,227.079605,2134869389
2021-11-21,226.940842,230.323166,220.058441,221.771942,221.771942,1787880756
2021-11-22,221.718384,221.829208,205.910538,209.158020,209.158020,2030965166
2021-11-23,209.313446,218.425842,205.916962,216.388977,216.388977,1944651936
2021-11-24,216.362534,217.841080,206.516922,209.806595,209.806595,1884041986
2021-11-25,212.233459,229.645203,210.924103,215.634979,215.634979,1953190727
2021-11-26,222.910370,224.862015,190.846710,194.874649,194.874649,2690646017
2021-11-27,195.557861,200.845459,191.198303,195.174423,195.174423,1406618152
2021-11-28,195.414597,199.871216,184.106033,199.354218,199.354218,1712282909
2021-11-29,199.590988,209.291626,195.754562,205.870209,205.870209,1784850980
2021-11-30,205.733047,218.339645,198.146255,208.014542,208.014542,2122547294
2021-12-01,207.636612,217.506332,205.805603,208.971252,208.971252,1739548260
2021-12-02,208.895142,209.887741,200.594498,203.489624,203.489624,1523272322
2021-12-03,203.568359,207.636307,182.541748,188.099716,188.099716,1805361744
2021-12-04,188.348557,189.431015,132.054291,163.052704,163.052704,3667491155
2021-12-05,162.957245,165.017883,149.273392,156.409790,156.409790,1952282406
2021-12-06,156.511353,164.308563,141.773041,161.886520,161.886520,1959778935
2021-12-07,161.783752,165.455688,158.706085,162.292862,162.292862,1510598217
2021-12-08,162.042221,169.355865,156.885666,165.223465,165.223465,1705972971
2021-12-09,165.364075,166.717499,153.103165,155.713867,155.713867,1344630656
